seg_id,surah,ayah,tafsir_id,query_index,query_text,prompt_tokens,completion_tokens,total_tokens
2018,An-Naḥl,117,An-Naḥl:117,2,Mengapa kebohongan terhadap Allah hanya memberikan kesenangan sedikit?,489,134,623
2018,An-Naḥl,117,An-Naḥl:117,3,Bagaimana azab yang akan diterima oleh orang yang berbohong tentang Allah?,489,134,623
2018,An-Naḥl,117,An-Naḥl:117,4,Kapan kesenangan dari kebohongan itu akan musnah?,489,134,623
2018,An-Naḥl,117,An-Naḥl:117,5,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,489,134,623
2018,An-Naḥl,117,An-Naḥl:117,6,Apa hubungan antara kebohongan terhadap Allah dan azab yang pedih?,489,134,623
2018,An-Naḥl,117,An-Naḥl:117,7,Mengapa Allah memberikan azab pedih sebagai balasan atas kebohongan?,489,134,623
2019,An-Naḥl,118,An-Naḥl:118,1,Apa yang diharamkan untuk orang Yahudi menurut ayat ini?,511,103,614
2019,An-Naḥl,118,An-Naḥl:118,2,Mengapa Allah mengharamkan hal-hal tersebut bagi mereka?,511,103,614
2019,An-Naḥl,118,An-Naḥl:118,3,Bagaimana orang Yahudi menzalimi diri sendiri?,511,103,614
2019,An-Naḥl,118,An-Naḥl:118,4,Siapa yang disebut menzalimi diri dalam konteks ini?,511,103,614
2019,An-Naḥl,118,An-Naḥl:118,5,Apa hubungan antara pengharaman dan perbuatan maksiat mereka?,511,103,614
2019,An-Naḥl,118,An-Naḥl:118,6,Mengapa Allah menegaskan bahwa Dia tidak menzalimi mereka?,511,103,614
2020,An-Naḥl,119,An-Naḥl:119,1,Apa yang dimaksud dengan 'kebodohan dan kecerobohan' dalam konteks ini?,534,138,672
2020,An-Naḥl,119,An-Naḥl:119,2,Bagaimana cara bertobat setelah melakukan kesalahan?,534,138,672
2020,An-Naḥl,119,An-Naḥl:119,3,Mengapa Allah membuka pintu ampunan bagi orang yang bertobat?,534,138,672
2020,An-Naḥl,119,An-Naḥl:119,4,Apa yang harus dilakukan setelah bertobat agar dosa diampuni?,534,138,672
2020,An-Naḥl,119,An-Naḥl:119,5,Siapa yang dimaksud dengan 'Tuhan-mu' dalam tafsir ini?,534,138,672
2020,An-Naḥl,119,An-Naḥl:119,6,Kapan pintu ampunan Allah terbuka bagi seseorang?,534,138,672
2020,An-Naḥl,119,An-Naḥl:119,7,Apa ciri-ciri orang yang tobatnya diterima menurut tafsir ini?,534,138,672
2021,An-Naḥl,120,An-Naḥl:120,1,Apa yang dimaksud dengan sifat hanif pada Nabi Ibrahim?,543,99,642
2021,An-Naḥl,120,An-Naḥl:120,2,Mengapa Nabi Ibrahim disebut sebagai imam dan panutan?,543,99,642
2021,An-Naḥl,120,An-Naḥl:120,3,Bagaimana keteladanan Nabi Ibrahim dalam ketaatan kepada Allah?,543,99,642
2021,An-Naḥl,120,An-Naḥl:120,4,Siapa yang dapat meneladani Nabi Ibrahim menurut tafsir ini?,543,99,642
2021,An-Naḥl,120,An-Naḥl:120,5,Apakah Nabi Ibrahim pernah menyekutukan Allah?,543,99,642
2021,An-Naḥl,120,An-Naḥl:120,6,Mengapa Nabi Ibrahim tidak termasuk orang musyrik?,543,99,642
2022,An-Naḥl,121,An-Naḥl:121,1,Apa yang membuat Nabi Ibrahim menjadi teladan yang sempurna?,512,92,604
2022,An-Naḥl,121,An-Naḥl:121,2,Bagaimana cara Nabi Ibrahim mensyukuri nikmat Allah?,512,92,604
2022,An-Naḥl,121,An-Naḥl:121,3,Mengapa Allah memilih Nabi Ibrahim sebagai panutan?,512,92,604
2022,An-Naḥl,121,An-Naḥl:121,4,"Apa perbedaan peran Nabi Ibrahim sebagai imam, nabi, dan rasul?",512,92,604
2022,An-Naḥl,121,An-Naḥl:121,5,Bagaimana bimbingan Allah membantu Nabi Ibrahim menempuh jalan yang lurus?,512,92,604
2023,An-Naḥl,122,An-Naḥl:122,1,Apa saja anugerah yang diberikan Allah kepada orang tersebut?,488,109,597
2023,An-Naḥl,122,An-Naḥl:122,2,Mengapa orang itu disebut mendapat kelebihan di dunia?,488,109,597
2023,An-Naḥl,122,An-Naḥl:122,3,Bagaimana ciri-ciri orang saleh di akhirat menurut tafsir ini?,488,109,597
2023,An-Naḥl,122,An-Naḥl:122,4,Siapa yang dimaksud dengan 'dia' dalam penjelasan ini?,488,109,597
2023,An-Naḥl,122,An-Naḥl:122,5,Kapan seseorang bisa dikatakan termasuk orang yang saleh?,488,109,597
2023,An-Naḥl,122,An-Naḥl:122,6,Apa perbedaan antara kebaikan di dunia dan kebahagiaan di akhirat?,488,109,597
2024,An-Naḥl,123,An-Naḥl:123,1,Apa yang dimaksud dengan agama Nabi Ibrahim yang lurus?,478,109,587
2024,An-Naḥl,123,An-Naḥl:123,2,Mengapa Nabi Muhammad diperintahkan untuk mengikuti agama Nabi Ibrahim?,478,109,587
2024,An-Naḥl,123,An-Naḥl:123,3,Bagaimana sikap hidup dan akhlak Nabi Ibrahim yang disebut dalam tafsir?,478,109,587
2024,An-Naḥl,123,An-Naḥl:123,4,Siapa yang diwahyukan dalam tafsir ini?,478,109,587
2024,An-Naḥl,123,An-Naḥl:123,5,Mengapa Nabi Ibrahim tidak termasuk orang musyrik?,478,109,587
2024,An-Naḥl,123,An-Naḥl:123,6,Apa makna dari 'selalu dalam kebenaran' dalam konteks ini?,478,109,587
2025,An-Naḥl,124,An-Naḥl:124,1,Apa yang dimaksud dengan pengagungan dan larangan berburu pada hari Sabtu?,525,125,650
2025,An-Naḥl,124,An-Naḥl:124,2,Mengapa aturan ini hanya diwajibkan untuk orang Yahudi?,525,125,650
2025,An-Naḥl,124,An-Naḥl:124,3,Siapa yang memperselisihkan hari yang harus diagungkan?,525,125,650
2025,An-Naḥl,124,An-Naḥl:124,4,Kapan Allah akan memberi keputusan terkait perselisihan mereka?,525,125,650
2025,An-Naḥl,124,An-Naḥl:124,5,Bagaimana hubungan aturan ini dengan ajaran Nabi Ibrahim?,525,125,650
2025,An-Naḥl,124,An-Naḥl:124,6,Apa makna dari 'Tuhan Yang Maha Memberi petunjuk dan keputusan' dalam konteks ini?,525,125,650
2026,An-Naḥl,125,An-Naḥl:125,1,Apa yang dimaksud dengan 'hikmah' dalam menyeru manusia ke jalan Allah?,620,114,734
2026,An-Naḥl,125,An-Naḥl:125,2,Bagaimana cara berdakwah yang baik menurut ayat ini?,620,114,734
2026,An-Naḥl,125,An-Naḥl:125,3,Mengapa kita perlu mencontoh Nabi Ibrahim dalam berdakwah?,620,114,734
2026,An-Naḥl,125,An-Naḥl:125,4,Siapa yang lebih mengetahui siapa yang sesat dan mendapat petunjuk?,620,114,734
2026,An-Naḥl,125,An-Naḥl:125,5,Apa yang harus dilakukan jika ada yang menolak seruan dakwah?,620,114,734
2026,An-Naḥl,125,An-Naḥl:125,6,Bagaimana cara berdebat yang baik dalam menyampaikan ajaran Islam?,620,114,734
2027,An-Naḥl,126,An-Naḥl:126,1,Apa yang dimaksud dengan membalas dengan balasan yang sama dalam konteks dakwah?,557,135,692
2027,An-Naḥl,126,An-Naḥl:126,2,Mengapa bersabar dianggap lebih baik daripada membalas perbuatan yang menyakitkan?,557,135,692
2027,An-Naḥl,126,An-Naḥl:126,3,Bagaimana cara menerapkan tuntunan ini dalam kehidupan sehari-hari sebagai Muslim?,557,135,692
2027,An-Naḥl,126,An-Naḥl:126,4,Siapa yang menjadi sasaran dari tuntunan ini selain Nabi Muhammad?,557,135,692
2027,An-Naḥl,126,An-Naḥl:126,5,Kapan sebaiknya seseorang memilih untuk membalas atau bersabar?,557,135,692
2027,An-Naḥl,126,An-Naḥl:126,6,Apa batasan dalam membalas agar tidak melebihi kesalahan yang diterima?,557,135,692
2028,An-Naḥl,127,An-Naḥl:127,1,Apa yang dimaksud dengan sabar menurut tafsir ini?,557,136,693
2028,An-Naḥl,127,An-Naḥl:127,2,Mengapa Allah memerintahkan Nabi Muhammad untuk bersabar?,557,136,693
2028,An-Naḥl,127,An-Naḥl:127,3,Bagaimana cara bersabar dalam menghadapi tantangan hidup?,557,136,693
2028,An-Naḥl,127,An-Naḥl:127,4,Siapa yang dimaksud dengan orang kafir dalam konteks ini?,557,136,693
2028,An-Naḥl,127,An-Naḥl:127,5,Mengapa Nabi Muhammad tidak boleh bersedih hati terhadap penolakan orang kafir?,557,136,693
2028,An-Naḥl,127,An-Naḥl:127,6,Bagaimana peran Allah dalam membantu kesabaran seseorang?,557,136,693
2028,An-Naḥl,127,An-Naḥl:127,7,Apa yang harus dilakukan ketika menghadapi tipu daya dari orang lain?,557,136,693
2029,An-Naḥl,128,An-Naḥl:128,1,Apa yang dimaksud dengan orang-orang yang bertakwa?,494,118,612
2029,An-Naḥl,128,An-Naḥl:128,2,Mengapa Allah bersama orang-orang yang bertakwa?,494,118,612
2029,An-Naḥl,128,An-Naḥl:128,3,Bagaimana cara menjaga diri dari murka Allah?,494,118,612
2029,An-Naḥl,128,An-Naḥl:128,4,Apa contoh perbuatan baik kepada orang yang pernah berbuat buruk?,494,118,612
2029,An-Naḥl,128,An-Naḥl:128,5,Siapa yang termasuk dalam golongan orang-orang yang berbuat kebaikan?,494,118,612
2029,An-Naḥl,128,An-Naḥl:128,6,Mengapa penting meninggalkan larangan Allah?,494,118,612
2029,An-Naḥl,128,An-Naḥl:128,7,Bagaimana hubungan antara bertakwa dan berbuat kebaikan kepada orang lain?,494,118,612
2030,Al-Isrā',1,Al-Isrā':1,1,Apa pesan utama yang disampaikan kepada Nabi Muhammad pada akhir Surah an-Nahl?,707,153,860
2030,Al-Isrā',1,Al-Isrā':1,2,Mengapa Nabi Muhammad diperjalankan dari Masjidilharam ke Masjidil Aqsa?,707,153,860
2030,Al-Isrā',1,Al-Isrā':1,3,Bagaimana peristiwa Isra' Mi'raj menunjukkan kedudukan mulia Nabi Muhammad di sisi Allah?,707,153,860
2030,Al-Isrā',1,Al-Isrā':1,4,Apa makna dari tanda-tanda kebesaran Allah yang diperlihatkan kepada Nabi Muhammad?,707,153,860
2030,Al-Isrā',1,Al-Isrā':1,5,Mengapa Allah disebut Maha Mendengar dan Maha Mengetahui dalam konteks ini?,707,153,860
2030,Al-Isrā',1,Al-Isrā':1,6,Bagaimana pesan dalam tafsir ini dapat diterapkan dalam menghadapi penolakan dakwah?,707,153,860
2031,Al-Isrā',2,Al-Isrā':2,1,Apa yang diberikan Allah kepada Nabi Musa?,584,99,683
2031,Al-Isrā',2,Al-Isrā':2,2,Mengapa Allah memberikan Taurat kepada Nabi Musa?,584,99,683
2031,Al-Isrā',2,Al-Isrā':2,3,Siapa yang dimaksud dengan Bani Israil?,584,99,683
2031,Al-Isrā',2,Al-Isrā':2,4,Bagaimana perbandingan kemuliaan Nabi Muhammad dan Nabi Musa?,584,99,683
2031,Al-Isrā',2,Al-Isrā':2,5,Apa pesan utama Allah kepada Bani Israil dalam Taurat?,584,99,683
2031,Al-Isrā',2,Al-Isrā':2,6,Mengapa Bani Israil dilarang menyembah selain Allah?,584,99,683
2032,Al-Isrā',3,Al-Isrā':3,1,Siapa yang dimaksud dengan keturunan orang yang dibawa bersama Nuh?,548,132,680
2032,Al-Isrā',3,Al-Isrā':3,2,Mengapa Nabi Nuh dijadikan teladan dalam tafsir ini?,548,132,680
2032,Al-Isrā',3,Al-Isrā':3,3,Apa nikmat yang disyukuri Nabi Nuh menurut tafsir?,548,132,680
2032,Al-Isrā',3,Al-Isrā':3,4,Bagaimana cara kita meneladani Nabi Nuh dalam konteks bersyukur?,548,132,680
2032,Al-Isrā',3,Al-Isrā':3,5,Mengapa penting bersyukur atas nikmat diutusnya rasul?,548,132,680
2032,Al-Isrā',3,Al-Isrā':3,6,Apa hubungan antara keselamatan dari banjir dan teladan Nabi Nuh?,548,132,680
2033,Al-Isrā',4,Al-Isrā':4,1,Apa yang dianugerahkan Allah kepada Bani Israil?,563,124,687
2033,Al-Isrā',4,Al-Isrā':4,2,Mengapa Bani Israil enggan berpedoman pada Taurat?,563,124,687
2033,Al-Isrā',4,Al-Isrā':4,3,Apa yang ditetapkan Allah terhadap Bani Israil melalui wahyu kepada Nabi Musa?,563,124,687
2033,Al-Isrā',4,Al-Isrā':4,4,Di mana Bani Israil akan membuat kerusakan?,563,124,687
2033,Al-Isrā',4,Al-Isrā':4,5,Berapa kali Bani Israil akan membuat kerusakan?,563,124,687
2033,Al-Isrā',4,Al-Isrā':4,6,Mengapa Allah tidak segera menjatuhkan siksa kepada Bani Israil?,563,124,687
2033,Al-Isrā',4,Al-Isrā':4,7,Apa akibat dari penundaan siksa tersebut?,563,124,687
2034,Al-Isrā',5,Al-Isrā':5,1,Apa yang menyebabkan datangnya hukuman Allah kepada Bani Israil?,573,105,678
2034,Al-Isrā',5,Al-Isrā':5,2,Bagaimana bentuk hukuman yang diberikan kepada mereka?,573,105,678
2034,Al-Isrā',5,Al-Isrā':5,3,Siapa yang diutus Allah untuk menghukum Bani Israil?,573,105,678
2034,Al-Isrā',5,Al-Isrā':5,4,Mengapa hukuman itu pasti terlaksana?,573,105,678
2034,Al-Isrā',5,Al-Isrā':5,5,Apa akibat dari meninggalkan hukum Taurat dan membunuh para nabi?,573,105,678
2034,Al-Isrā',5,Al-Isrā':5,6,Kapan hukuman itu datang setelah kejahatan pertama dilakukan?,573,105,678
2035,Al-Isrā',6,Al-Isrā':6,1,Apa yang dimaksud dengan ketetapan Allah dalam teks ini?,539,115,654
2035,Al-Isrā',6,Al-Isrā':6,2,Mengapa Allah memberikan giliran untuk mengalahkan musuh kembali?,539,115,654
2035,Al-Isrā',6,Al-Isrā':6,3,Bagaimana cara Allah membantu membangun kembali negeri?,539,115,654
2035,Al-Isrā',6,Al-Isrā':6,4,Apa yang dimaksud dengan harta kekayaan dan anak-anak sebagai bantuan?,539,115,654
2035,Al-Isrā',6,Al-Isrā':6,5,Siapa yang dimaksud dengan 'kamu' dalam teks ini?,539,115,654
2035,Al-Isrā',6,Al-Isrā':6,6,Kapan giliran untuk mengalahkan musuh diberikan?,539,115,654
2035,Al-Isrā',6,Al-Isrā':6,7,Mengapa kelompok menjadi lebih besar dari sebelumnya?,539,115,654
2036,Al-Isrā',7,Al-Isrā':7,1,Apa hubungan antara berbuat baik dan manfaatnya untuk diri sendiri?,697,152,849
2036,Al-Isrā',7,Al-Isrā':7,2,Mengapa kejahatan yang dilakukan seseorang merugikan dirinya sendiri?,697,152,849
2036,Al-Isrā',7,Al-Isrā':7,3,Siapa yang dimaksud dengan kaum Bani Israil dalam tafsir ini?,697,152,849
2036,Al-Isrā',7,Al-Isrā':7,4,Apa yang terjadi pada kaum Bani Israil akibat kejahatan kedua mereka?,697,152,849
2036,Al-Isrā',7,Al-Isrā':7,5,Bagaimana musuh-musuh kaum Bani Israil masuk ke Masjidil Aqsa?,697,152,849
2036,Al-Isrā',7,Al-Isrā':7,6,Apa tujuan musuh-musuh itu masuk ke Masjidil Aqsa?,697,152,849
2036,Al-Isrā',7,Al-Isrā':7,7,Apakah ada perbedaan antara hukuman untuk kejahatan pertama dan kedua?,697,152,849
2037,Al-Isrā',8,Al-Isrā':8,1,Apa yang dimaksud dengan 'kali yang kedua kejahatan' dalam konteks ini?,578,124,702
2037,Al-Isrā',8,Al-Isrā':8,2,Bagaimana cara bertobat yang sungguh-sungguh kepada Allah?,578,124,702
2037,Al-Isrā',8,Al-Isrā':8,3,Mengapa Allah memberikan rahmat kepada orang yang bertobat?,578,124,702
2037,Al-Isrā',8,Al-Isrā':8,4,Apa konsekuensi jika seseorang kembali melakukan kejahatan setelah bertobat?,578,124,702
2037,Al-Isrā',8,Al-Isrā':8,5,Siapa yang akan ditempatkan di neraka Jahanam menurut penjelasan ini?,578,124,702
2037,Al-Isrā',8,Al-Isrā':8,6,Kapan azab di dunia dan akhirat diberikan kepada pelaku kejahatan?,578,124,702
2038,Al-Isrā',9,Al-Isrā':9,1,Apa tujuan Allah menurunkan Al-Qur'an kepada Nabi Muhammad?,557,103,660
2038,Al-Isrā',9,Al-Isrā':9,2,Bagaimana Al-Qur'an memberikan petunjuk bagi umat manusia?,557,103,660
2038,Al-Isrā',9,Al-Isrā':9,3,Mengapa Al-Qur'an disebut sebagai jalan yang paling lurus?,557,103,660
2038,Al-Isrā',9,Al-Isrā':9,4,Siapa yang mendapat kabar gembira dari Al-Qur'an?,557,103,660
2038,Al-Isrā',9,Al-Isrā':9,5,Apa imbalan bagi orang mukmin yang mengerjakan kebajikan?,557,103,660
2039,Al-Isrā',10,Al-Isrā':10,1,Apa yang dimaksud dengan azab yang pedih bagi orang yang tidak beriman kepada akhirat?,473,110,583
2039,Al-Isrā',10,Al-Isrā':10,2,Mengapa orang yang tidak beriman kepada akhirat diancam dengan neraka?,473,110,583
2039,Al-Isrā',10,Al-Isrā':10,3,Kapan azab neraka akan diberikan kepada mereka yang tidak beriman?,473,110,583
2039,Al-Isrā',10,Al-Isrā':10,4,Bagaimana cara menghindari ancaman azab di akhirat?,473,110,583
2039,Al-Isrā',10,Al-Isrā':10,5,Siapa yang termasuk dalam golongan orang yang tidak beriman kepada kehidupan akhirat?,473,110,583
2040,Al-Isrā',11,Al-Isrā':11,1,Apa contoh doa untuk kejahatan yang disebutkan dalam tafsir?,559,128,687
2040,Al-Isrā',11,Al-Isrā':11,2,Mengapa manusia bisa berdoa untuk hal yang buruk?,559,128,687
2040,Al-Isrā',11,Al-Isrā':11,3,Bagaimana sifat tergesa-gesa memengaruhi doa manusia?,559,128,687
2040,Al-Isrā',11,Al-Isrā':11,4,Apa akibat jika doa untuk kejahatan dikabulkan?,559,128,687
2040,Al-Isrā',11,Al-Isrā':11,5,Kapan biasanya manusia berdoa untuk kejahatan?,559,128,687
2040,Al-Isrā',11,Al-Isrā':11,6,Siapa yang disebutkan memiliki sifat tergesa-gesa dalam tafsir?,559,128,687
2040,Al-Isrā',11,Al-Isrā':11,7,Apa nasihat yang diberikan agar tidak tergesa-gesa dalam mengambil keputusan?,559,128,687
2041,Al-Isrā',12,Al-Isrā':12,1,Apa makna malam dan siang sebagai tanda kekuasaan Allah?,628,95,723
2041,Al-Isrā',12,Al-Isrā':12,2,Mengapa malam dijadikan gelap dan siang dijadikan terang?,628,95,723
2041,Al-Isrā',12,Al-Isrā':12,3,Bagaimana pergantian malam dan siang membantu manusia mencari rezeki?,628,95,723
2041,Al-Isrā',12,Al-Isrā':12,4,Apa manfaat mengetahui bilangan tahun dan perhitungan waktu?,628,95,723
2041,Al-Isrā',12,Al-Isrā':12,5,Mengapa Allah menjelaskan segala sesuatu dengan jelas dalam ayat ini?,628,95,723
2042,Al-Isrā',13,Al-Isrā':13,1,Apa yang dimaksud dengan amal perbuatan yang telah ditetapkan seperti kalung pada leher?,556,144,700
2042,Al-Isrā',13,Al-Isrā':13,2,Mengapa amal perbuatan manusia tidak dapat terpisah darinya?,556,144,700
2042,Al-Isrā',13,Al-Isrā':13,3,Bagaimana kitab amal perbuatan akan dikeluarkan pada hari kiamat?,556,144,700
2042,Al-Isrā',13,Al-Isrā':13,4,Apa isi dari kitab yang terbuka itu?,556,144,700
2042,Al-Isrā',13,Al-Isrā':13,5,Kapan manusia akan menjumpai kitab catatan amalnya?,556,144,700
2042,Al-Isrā',13,Al-Isrā':13,6,Siapa yang mencatat amal perbuatan manusia?,556,144,700
2042,Al-Isrā',13,Al-Isrā':13,7,Apakah ada amal yang tersembunyi dari kitab tersebut?,556,144,700
2043,Al-Isrā',14,Al-Isrā':14,1,Apa yang dimaksud dengan 'kitabmu yang terbuka' dalam tafsir ini?,511,130,641
2043,Al-Isrā',14,Al-Isrā':14,2,Mengapa seseorang dianggap cukup sebagai penghitung atas dirinya sendiri pada hari itu?,511,130,641
2043,Al-Isrā',14,Al-Isrā':14,3,Bagaimana perbuatan di dunia ditampakkan dengan nyata dalam kitab tersebut?,511,130,641
2043,Al-Isrā',14,Al-Isrā':14,4,Siapa yang akan menyatakan perintah untuk membaca kitab itu?,511,130,641
2043,Al-Isrā',14,Al-Isrā':14,5,Kapan peristiwa ini terjadi menurut tafsir tersebut?,511,130,641
2043,Al-Isrā',14,Al-Isrā':14,6,Apa konsekuensi dari tidak dapat mengingkari perbuatan yang telah dilakukan?,511,130,641
2044,Al-Isrā',15,Al-Isrā':15,1,Apa yang dimaksud dengan mendapat hidayah dalam tafsir ini?,606,142,748
2044,Al-Isrā',15,Al-Isrā':15,2,Mengapa seseorang yang sesat dikatakan merugikan dirinya sendiri?,606,142,748
2044,Al-Isrā',15,Al-Isrā':15,3,Bagaimana konsep tanggung jawab dosa dijelaskan dalam tafsir ini?,606,142,748
2044,Al-Isrā',15,Al-Isrā':15,4,Apa akibat dari perbuatan baik dan buruk menurut tafsir ini?,606,142,748
2044,Al-Isrā',15,Al-Isrā':15,5,Kapan Allah akan menyiksa manusia berdasarkan penjelasan tafsir?,606,142,748
2044,Al-Isrā',15,Al-Isrā':15,6,Siapa yang bertanggung jawab atas kesesatan seseorang?,606,142,748
2044,Al-Isrā',15,Al-Isrā':15,7,Mengapa Allah mengutus rasul sebelum memberikan siksaan?,606,142,748
2045,Al-Isrā',16,Al-Isrā':16,1,Apa yang menyebabkan Allah menghancurkan suatu negeri?,545,123,668
2045,Al-Isrā',16,Al-Isrā':16,2,Siapa yang diperintahkan untuk menaati Allah sebelum kehancuran negeri?,545,123,668
2045,Al-Isrā',16,Al-Isrā':16,3,Mengapa orang-orang yang hidup mewah tidak menaati perintah Allah?,545,123,668
2045,Al-Isrā',16,Al-Isrā':16,4,Bagaimana proses kehancuran negeri itu terjadi?,545,123,668
2045,Al-Isrā',16,Al-Isrā':16,5,Apa akibat dari kehancuran negeri tersebut?,545,123,668
2045,Al-Isrā',16,Al-Isrā':16,6,Apa yang dimaksud dengan 'perkataan' atau ketentuan Allah dalam konteks ini?,545,123,668
2046,Al-Isrā',17,Al-Isrā':17,1,Apa yang menyebabkan banyak kaum setelah Nabi Nuh dibinasakan?,509,131,640
2046,Al-Isrā',17,Al-Isrā':17,2,Mengapa Allah membinasakan kaum-kaum yang durhaka?,509,131,640
2046,Al-Isrā',17,Al-Isrā':17,3,Bagaimana sifat Allah dalam mengawasi dosa hamba-hamba-Nya?,509,131,640
2046,Al-Isrā',17,Al-Isrā':17,4,Apakah ada dosa yang tersembunyi dari pengetahuan Allah?,509,131,640
2046,Al-Isrā',17,Al-Isrā':17,5,Siapa yang dimaksud dengan kaum setelah kebinasaan kaum Nuh?,509,131,640
2046,Al-Isrā',17,Al-Isrā':17,6,Mengapa Allah disebut Maha Mengetahui dan Maha Melihat?,509,131,640
2046,Al-Isrā',17,Al-Isrā':17,7,Apa pelajaran yang bisa diambil dari kisah kaum-kaum yang dibinasakan?,509,131,640
2047,Al-Isrā',18,Al-Isrā':18,1,Apa yang dimaksud dengan pembalasan sesuai amal perbuatan?,594,139,733
2047,Al-Isrā',18,Al-Isrā':18,2,Mengapa orang yang hanya menghendaki kehidupan duniawi mendapat siksaan di akhirat?,594,139,733
2047,Al-Isrā',18,Al-Isrā':18,3,Bagaimana cara Allah memberikan ganjaran di dunia kepada orang yang menghendakinya?,594,139,733
2047,Al-Isrā',18,Al-Isrā':18,4,Siapa yang akan masuk neraka Jahanam menurut penjelasan ini?,594,139,733
2047,Al-Isrā',18,Al-Isrā':18,5,Apa syarat untuk meraih kedudukan sosial atau harta di dunia?,594,139,733
2047,Al-Isrā',18,Al-Isrā':18,6,Mengapa seseorang bisa tercela dan terusir dari rahmat Allah?,594,139,733
2047,Al-Isrā',18,Al-Isrā':18,7,Apakah semua orang yang menghendaki kehidupan dunia pasti mendapatkannya?,594,139,733
2048,Al-Isrā',19,Al-Isrā':19,1,Apa yang dimaksud dengan menghendaki pembalasan kehidupan akhirat melalui amal perbuatan?,520,142,662
2048,Al-Isrā',19,Al-Isrā':19,2,Mengapa usaha untuk memperoleh kehidupan akhirat harus dilakukan dengan sungguh-sungguh?,520,142,662
2048,Al-Isrā',19,Al-Isrā':19,3,Bagaimana cara seseorang berusaha ke arah kehidupan akhirat dengan amal salih?,520,142,662
2048,Al-Isrā',19,Al-Isrā':19,4,Siapa yang termasuk orang-orang yang usahanya dibalas dengan baik di sisi Allah?,520,142,662
2048,Al-Isrā',19,Al-Isrā':19,5,Apa hubungan antara beriman kepada Allah dengan sungguh-sungguh dan memperoleh ganjaran di akhirat?,520,142,662
2048,Al-Isrā',19,Al-Isrā':19,6,Mengapa ganjaran di akhirat diberikan sesuai dengan amal perbuatan seseorang?,520,142,662
2049,Al-Isrā',20,Al-Isrā':20,1,Apa yang dimaksud dengan pembalasan dunia dan pembalasan akhirat?,584,115,699
